model,region,aa,ig_value
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,R,0.0
Transformer-onehot,VH_framework,S,-0.2008001506328582
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2128973305225372
Transformer-onehot,VH_framework,S,0.0130388988181948
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.010546563193202
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.012482164427638
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2129572629928589
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0085128266364336
Transformer-onehot,VH_framework,S,-0.0084405122324824
Transformer-onehot,VH_framework,S,-0.2243240177631378
Transformer-onehot,VH_framework,S,-0.0086929975077509
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2326047122478485
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0086240712553262
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0078674620017409
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2237711101770401
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2151072025299072
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2078392952680587
Transformer-onehot,VH_framework,S,-0.1981227695941925
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0085433712229132
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0083558661863207
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2167536914348602
Transformer-onehot,VH_framework,S,-0.2146385610103607
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2324939519166946
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0114898644387722
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2359205931425094
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2097533643245697
Transformer-onehot,VH_framework,S,-0.2198948562145233
Transformer-onehot,VH_framework,S,-0.008474419824779
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2020037472248077
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2191213071346283
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0115404482930898
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0117315845564007
Transformer-onehot,VH_framework,S,-0.0079581663012504
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2179965525865554
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0087279202416539
Transformer-onehot,VH_framework,S,-0.0083226049318909
Transformer-onehot,VH_framework,S,-0.0084816012531518
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0086740292608737
Transformer-onehot,VH_framework,S,-0.0085050873458385
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0091550322249531
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0126903401687741
Transformer-onehot,VH_framework,S,-0.2037207782268524
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0084036532789468
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0112834088504314
Transformer-onehot,VH_framework,S,-0.2199958562850952
Transformer-onehot,VH_framework,S,-0.0048677967861294
Transformer-onehot,VH_framework,S,-0.2275858074426651
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0086646890267729
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2173769772052765
Transformer-onehot,VH_framework,S,0.0129993231967091
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.1998756229877472
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.201276808977127
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0096507649868726
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2150350511074066
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2083146870136261
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0087961731478571
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0087132817134261
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2222121804952621
Transformer-onehot,VH_framework,S,-0.2103060632944107
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2350045293569564
Transformer-onehot,VH_framework,S,-0.2057303637266159
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.0086026582866907
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2135866582393646
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2077539265155792
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.2124306857585907
Transformer-onehot,VH_framework,S,-0.0085773020982742
Transformer-onehot,VH_framework,S,-0.200648695230484
Transformer-onehot,VH_framework,S,0.0
Transformer-onehot,VH_framework,S,-0.239412635564804
